 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  26.11.2025    Time:  15:11:27
 Units: L = cm   , T = hours, M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

     578.0000 -0.80000E-02  0.00000E+00 -0.80000E-02  0.00000E+00 -0.51783E-02 -0.43370E+01  0.00000E+00 -0.43375E+01  0.00000E+00  0.51838E+00 -0.84556E+02  0.00000E+00  0.84775E+02  0.00000E+00  0.00000E+00  0.77458E+02  0.88925E+01  0.45550E+01   1487  0.00000E+00      0.000
     579.0000  0.00000E+00  0.00000E+00 -0.28405E-07  0.00000E+00 -0.51423E-02 -0.43370E+01  0.00000E+00 -0.43375E+01  0.00000E+00  0.51362E+00 -0.87169E+02  0.00000E+00  0.85067E+02  0.00000E+00  0.00000E+00  0.77453E+02  0.88925E+01  0.45550E+01   1490  0.00000E+00      0.000
     580.0000  0.00000E+00  0.00000E+00  0.51048E-07  0.00000E+00 -0.46233E-02 -0.43370E+01  0.00000E+00 -0.43375E+01  0.00000E+00  0.50929E+00 -0.88502E+02  0.00000E+00  0.85492E+02  0.00000E+00  0.00000E+00  0.77449E+02  0.88925E+01  0.45550E+01   1492  0.00000E+00      0.000
     581.0000 -0.21000E-01  0.00000E+00 -0.21000E-01  0.00000E+00 -0.35935E-02 -0.43580E+01  0.00000E+00 -0.43584E+01  0.00000E+00  0.50631E+00 -0.82875E+02  0.00000E+00  0.86108E+02  0.00000E+00  0.00000E+00  0.77467E+02  0.89134E+01  0.45550E+01   1502  0.00000E+00      0.000
     582.0000 -0.15300E+00  0.00000E+00 -0.15300E+00  0.00000E+00 -0.33332E-02 -0.45110E+01  0.00000E+00 -0.45115E+01  0.00000E+00  0.50355E+00 -0.49816E+02  0.00000E+00  0.86508E+02  0.00000E+00  0.00000E+00  0.77617E+02  0.90664E+01  0.45550E+01   1512  0.00000E+00      0.000
     583.0000 -0.51000E-01  0.00000E+00 -0.51000E-01  0.00000E+00 -0.36328E-02 -0.45620E+01  0.00000E+00 -0.45625E+01  0.00000E+00  0.50040E+00 -0.59171E+02  0.00000E+00  0.86725E+02  0.00000E+00  0.00000E+00  0.77665E+02  0.91174E+01  0.45550E+01   1522  0.00000E+00      0.000
     584.0000 -0.33973E+00  0.00000E+00 -0.33973E+00  0.00000E+00 -0.33218E-02 -0.49017E+01  0.00000E+00 -0.49022E+01  0.00000E+00  0.49757E+00 -0.17407E+02  0.00000E+00  0.87092E+02  0.00000E+00  0.00000E+00  0.78002E+02  0.94594E+01  0.45573E+01   1532  0.00000E+00      0.000
     585.0000  0.46434E-02  0.00000E+00  0.46433E-02  0.00000E+00 -0.36476E-02 -0.48971E+01  0.00000E+00 -0.48975E+01  0.00000E+00  0.49429E+00 -0.48947E+02  0.00000E+00  0.87258E+02  0.00000E+00  0.00000E+00  0.77994E+02  0.94614E+01  0.45639E+01   1536  0.00000E+00      0.000
     586.0000  0.10568E-01  0.00000E+00  0.10568E-01  0.00000E+00 -0.50981E-02 -0.48865E+01  0.00000E+00 -0.48870E+01  0.00000E+00  0.48937E+00 -0.59366E+02  0.00000E+00  0.87075E+02  0.00000E+00  0.00000E+00  0.77978E+02  0.94614E+01  0.45745E+01   1538  0.00000E+00      0.000
     587.0000  0.13773E-01  0.00000E+00  0.13773E-01  0.00000E+00 -0.66845E-02 -0.48727E+01  0.00000E+00 -0.48732E+01  0.00000E+00  0.48282E+00 -0.66920E+02  0.00000E+00  0.86817E+02  0.00000E+00  0.00000E+00  0.77958E+02  0.94614E+01  0.45882E+01   1540  0.00000E+00      0.000
     588.0000 -0.84962E-01  0.00000E+00 -0.84962E-01  0.00000E+00 -0.65960E-02 -0.49577E+01  0.00000E+00 -0.49582E+01  0.00000E+00  0.47658E+00 -0.49959E+02  0.00000E+00  0.87033E+02  0.00000E+00  0.00000E+00  0.78037E+02  0.95624E+01  0.46043E+01   1550  0.00000E+00      0.000
     589.0000  0.17212E-01  0.00000E+00  0.17212E-01  0.00000E+00 -0.69693E-02 -0.49405E+01  0.00000E+00 -0.49410E+01  0.00000E+00  0.46994E+00 -0.67261E+02  0.00000E+00  0.87183E+02  0.00000E+00  0.00000E+00  0.78013E+02  0.95624E+01  0.46215E+01   1553  0.00000E+00      0.000
     590.0000  0.17212E-01  0.00000E+00  0.17212E-01  0.00000E+00 -0.65060E-02 -0.49233E+01  0.00000E+00 -0.49237E+01  0.00000E+00  0.46377E+00 -0.73821E+02  0.00000E+00  0.87625E+02  0.00000E+00  0.00000E+00  0.77990E+02  0.95624E+01  0.46387E+01   1555  0.00000E+00      0.000
     591.0000  0.16038E-01  0.00000E+00  0.16039E-01  0.00000E+00 -0.66795E-02 -0.49072E+01  0.00000E+00 -0.49077E+01  0.00000E+00  0.45744E+00 -0.78442E+02  0.00000E+00  0.87950E+02  0.00000E+00  0.00000E+00  0.77967E+02  0.95624E+01  0.46548E+01   1557  0.00000E+00      0.000
     592.0000 -0.22740E-03  0.00000E+00 -0.22747E-03  0.00000E+00 -0.56203E-02 -0.49075E+01  0.00000E+00 -0.49079E+01  0.00000E+00  0.45262E+00 -0.77537E+02  0.00000E+00  0.88692E+02  0.00000E+00  0.00000E+00  0.77963E+02  0.95764E+01  0.46685E+01   1567  0.00000E+00      0.000
     593.0000 -0.15432E-01  0.00000E+00 -0.15432E-01  0.00000E+00 -0.64683E-02 -0.49229E+01  0.00000E+00 -0.49234E+01  0.00000E+00  0.44687E+00 -0.74432E+02  0.00000E+00  0.88908E+02  0.00000E+00  0.00000E+00  0.77972E+02  0.96024E+01  0.46791E+01   1577  0.00000E+00      0.000
     594.0000  0.66434E-02  0.00000E+00  0.66434E-02  0.00000E+00 -0.65158E-02 -0.49163E+01  0.00000E+00 -0.49167E+01  0.00000E+00  0.44092E+00 -0.80239E+02  0.00000E+00  0.89333E+02  0.00000E+00  0.00000E+00  0.77960E+02  0.96024E+01  0.46857E+01   1580  0.00000E+00      0.000
     595.0000  0.22659E-02  0.00000E+00  0.22660E-02  0.00000E+00 -0.61868E-02 -0.49140E+01  0.00000E+00 -0.49144E+01  0.00000E+00  0.43515E+00 -0.81606E+02  0.00000E+00  0.89858E+02  0.00000E+00  0.00000E+00  0.77952E+02  0.96024E+01  0.46880E+01   1582  0.00000E+00      0.000
     596.0000  0.00000E+00  0.00000E+00  0.25611E-08  0.00000E+00 -0.75505E-02 -0.49140E+01  0.00000E+00 -0.49144E+01  0.00000E+00  0.42793E+00 -0.82445E+02  0.00000E+00  0.89875E+02  0.00000E+00  0.00000E+00  0.77945E+02  0.96024E+01  0.46880E+01   1584  0.00000E+00      0.000
     597.0000  0.00000E+00  0.00000E+00  0.15134E-08  0.00000E+00 -0.33398E-03 -0.49140E+01  0.00000E+00 -0.49144E+01  0.00000E+00  0.42759E+00 -0.83483E+02  0.00000E+00  0.92383E+02  0.00000E+00  0.00000E+00  0.77944E+02  0.96024E+01  0.46880E+01   1585  0.00000E+00      0.000
     598.0000  0.00000E+00  0.00000E+00 -0.11059E-08  0.00000E+00  0.23486E-01 -0.49140E+01  0.00000E+00 -0.49144E+01  0.00000E+00  0.45108E+00 -0.84511E+02  0.00000E+00  0.10020E+03  0.00000E+00  0.00000E+00  0.77968E+02  0.96024E+01  0.46880E+01   1586  0.00000E+00      0.000
     599.0000  0.00000E+00  0.00000E+00 -0.36496E-07  0.00000E+00  0.11000E-01 -0.49140E+01  0.00000E+00 -0.49144E+01  0.00000E+00  0.46208E+00 -0.85470E+02  0.00000E+00  0.97692E+02  0.00000E+00  0.00000E+00  0.77979E+02  0.96024E+01  0.46880E+01   1587  0.00000E+00      0.000
     600.0000  0.00000E+00  0.00000E+00 -0.28347E-07  0.00000E+00  0.56072E-02 -0.49140E+01  0.00000E+00 -0.49144E+01  0.00000E+00  0.46769E+00 -0.86375E+02  0.00000E+00  0.96850E+02  0.00000E+00  0.00000E+00  0.77984E+02  0.96024E+01  0.46880E+01   1588  0.00000E+00      0.000
     601.0000  0.00000E+00  0.00000E+00 -0.10186E-08  0.00000E+00  0.47477E-02 -0.49140E+01  0.00000E+00 -0.49144E+01  0.00000E+00  0.47244E+00 -0.87222E+02  0.00000E+00  0.97050E+02  0.00000E+00  0.00000E+00  0.77989E+02  0.96024E+01  0.46880E+01   1589  0.00000E+00      0.000
     602.0000  0.00000E+00  0.00000E+00  0.23283E-09  0.00000E+00  0.48279E-02 -0.49140E+01  0.00000E+00 -0.49144E+01  0.00000E+00  0.47726E+00 -0.88014E+02  0.00000E+00  0.97525E+02  0.00000E+00  0.00000E+00  0.77994E+02  0.96024E+01  0.46880E+01   1590  0.00000E+00      0.000
     603.0000  0.00000E+00  0.00000E+00  0.34255E-07  0.00000E+00  0.55761E-02 -0.49140E+01  0.00000E+00 -0.49144E+01  0.00000E+00  0.48284E+00 -0.88756E+02  0.00000E+00  0.98200E+02  0.00000E+00  0.00000E+00  0.77999E+02  0.96024E+01  0.46880E+01   1591  0.00000E+00      0.000
     604.0000  0.00000E+00  0.00000E+00 -0.41095E-07  0.00000E+00  0.73164E-02 -0.49140E+01  0.00000E+00 -0.49144E+01  0.00000E+00  0.49016E+00 -0.89449E+02  0.00000E+00  0.99192E+02  0.00000E+00  0.00000E+00  0.78007E+02  0.96024E+01  0.46880E+01   1592  0.00000E+00      0.000
     605.0000  0.00000E+00  0.00000E+00 -0.33120E-07  0.00000E+00  0.82463E-02 -0.49140E+01  0.00000E+00 -0.49144E+01  0.00000E+00  0.49840E+00 -0.90097E+02  0.00000E+00  0.99967E+02  0.00000E+00  0.00000E+00  0.78015E+02  0.96024E+01  0.46880E+01   1593  0.00000E+00      0.000
     606.0000  0.00000E+00  0.00000E+00  0.23894E-07  0.00000E+00  0.10303E-01 -0.49140E+01  0.00000E+00 -0.49144E+01  0.00000E+00  0.50871E+00 -0.90701E+02  0.00000E+00  0.10109E+03  0.00000E+00  0.00000E+00  0.78025E+02  0.96024E+01  0.46880E+01   1594  0.00000E+00      0.000
     607.0000  0.00000E+00  0.00000E+00  0.14843E-07  0.00000E+00  0.11707E-01 -0.49140E+01  0.00000E+00 -0.49144E+01  0.00000E+00  0.52041E+00 -0.91263E+02  0.00000E+00  0.10206E+03  0.00000E+00  0.00000E+00  0.78037E+02  0.96024E+01  0.46880E+01   1595  0.00000E+00      0.000
     608.0000  0.34074E-02  0.00000E+00  0.34075E-02  0.00000E+00  0.13546E-01 -0.49106E+01  0.00000E+00 -0.49110E+01  0.00000E+00  0.53396E+00 -0.92891E+02  0.00000E+00  0.10318E+03  0.00000E+00  0.00000E+00  0.78047E+02  0.96024E+01  0.46914E+01   1596  0.00000E+00      0.000
     609.0000  0.99900E-02  0.00000E+00  0.99900E-02  0.00000E+00  0.13927E-01 -0.49006E+01  0.00000E+00 -0.49011E+01  0.00000E+00  0.54789E+00 -0.96026E+02  0.00000E+00  0.10385E+03  0.00000E+00  0.00000E+00  0.78051E+02  0.96024E+01  0.47014E+01   1597  0.00000E+00      0.000
     610.0000  0.15892E-01  0.00000E+00  0.15892E-01  0.00000E+00  0.12550E-01 -0.48847E+01  0.00000E+00 -0.48852E+01  0.00000E+00  0.56044E+00 -0.99963E+02  0.00000E+00  0.10394E+03  0.00000E+00  0.00000E+00  0.78048E+02  0.96024E+01  0.47173E+01   1598  0.00000E+00      0.000
     611.0000  0.20711E-01  0.00000E+00  0.20711E-01  0.00000E+00  0.12994E-01 -0.48640E+01  0.00000E+00 -0.48644E+01  0.00000E+00  0.57343E+00 -0.10434E+03  0.00000E+00  0.10454E+03  0.00000E+00  0.00000E+00  0.78040E+02  0.96024E+01  0.47380E+01   1599  0.00000E+00      0.000
     612.0000  0.24118E-01  0.00000E+00  0.24118E-01  0.00000E+00  0.11858E-01 -0.48399E+01  0.00000E+00 -0.48403E+01  0.00000E+00  0.58529E+00 -0.10873E+03  0.00000E+00  0.10462E+03  0.00000E+00  0.00000E+00  0.78028E+02  0.96024E+01  0.47621E+01   1600  0.00000E+00      0.000
     613.0000  0.25882E-01  0.00000E+00  0.25882E-01  0.00000E+00  0.12706E-01 -0.48140E+01  0.00000E+00 -0.48144E+01  0.00000E+00  0.59799E+00 -0.11275E+03  0.00000E+00  0.10528E+03  0.00000E+00  0.00000E+00  0.78015E+02  0.96024E+01  0.47880E+01   1601  0.00000E+00      0.000
     614.0000  0.25882E-01  0.00000E+00  0.25882E-01  0.00000E+00  0.13873E-01 -0.47881E+01  0.00000E+00 -0.47886E+01  0.00000E+00  0.61187E+00 -0.11602E+03  0.00000E+00  0.10605E+03  0.00000E+00  0.00000E+00  0.78003E+02  0.96024E+01  0.48139E+01   1602  0.00000E+00      0.000
     615.0000  0.24118E-01  0.00000E+00  0.24118E-01  0.00000E+00  0.11846E-01 -0.47640E+01  0.00000E+00 -0.47644E+01  0.00000E+00  0.62371E+00 -0.11819E+03  0.00000E+00  0.10580E+03  0.00000E+00  0.00000E+00  0.77990E+02  0.96024E+01  0.48380E+01   1603  0.00000E+00      0.000
     616.0000  0.20711E-01  0.00000E+00  0.20711E-01  0.00000E+00  0.11918E-01 -0.47433E+01  0.00000E+00 -0.47437E+01  0.00000E+00  0.63563E+00 -0.11900E+03  0.00000E+00  0.10614E+03  0.00000E+00  0.00000E+00  0.77981E+02  0.96024E+01  0.48587E+01   1604  0.00000E+00      0.000
     617.0000  0.15892E-01  0.00000E+00  0.15892E-01  0.00000E+00  0.10661E-01 -0.47274E+01  0.00000E+00 -0.47278E+01  0.00000E+00  0.64629E+00 -0.11836E+03  0.00000E+00  0.10602E+03  0.00000E+00  0.00000E+00  0.77976E+02  0.96024E+01  0.48746E+01   1605  0.00000E+00      0.000
     618.0000  0.99900E-02  0.00000E+00  0.99900E-02  0.00000E+00  0.10404E-01 -0.47174E+01  0.00000E+00 -0.47179E+01  0.00000E+00  0.65670E+00 -0.11631E+03  0.00000E+00  0.10617E+03  0.00000E+00  0.00000E+00  0.77977E+02  0.96024E+01  0.48846E+01   1606  0.00000E+00      0.000
     619.0000  0.34074E-02  0.00000E+00  0.34074E-02  0.00000E+00  0.10373E-01 -0.47140E+01  0.00000E+00 -0.47144E+01  0.00000E+00  0.66707E+00 -0.11308E+03  0.00000E+00  0.10636E+03  0.00000E+00  0.00000E+00  0.77984E+02  0.96024E+01  0.48880E+01   1607  0.00000E+00      0.000
     620.0000  0.00000E+00  0.00000E+00 -0.11991E-07  0.00000E+00  0.10566E-01 -0.47140E+01  0.00000E+00 -0.47144E+01  0.00000E+00  0.67764E+00 -0.11031E+03  0.00000E+00  0.10661E+03  0.00000E+00  0.00000E+00  0.77994E+02  0.96024E+01  0.48880E+01   1608  0.00000E+00      0.000
     621.0000  0.00000E+00  0.00000E+00  0.17055E-07  0.00000E+00  0.11565E-01 -0.47140E+01  0.00000E+00 -0.47144E+01  0.00000E+00  0.68920E+00 -0.10869E+03  0.00000E+00  0.10711E+03  0.00000E+00  0.00000E+00  0.78006E+02  0.96024E+01  0.48880E+01   1609  0.00000E+00      0.000
     622.0000  0.00000E+00  0.00000E+00 -0.21304E-07  0.00000E+00  0.11192E-01 -0.47140E+01  0.00000E+00 -0.47144E+01  0.00000E+00  0.70039E+00 -0.10747E+03  0.00000E+00  0.10718E+03  0.00000E+00  0.00000E+00  0.78017E+02  0.96024E+01  0.48880E+01   1610  0.00000E+00      0.000
     623.0000  0.00000E+00  0.00000E+00 -0.28027E-07  0.00000E+00  0.10244E-01 -0.47140E+01  0.00000E+00 -0.47144E+01  0.00000E+00  0.71064E+00 -0.10654E+03  0.00000E+00  0.10703E+03  0.00000E+00  0.00000E+00  0.78027E+02  0.96024E+01  0.48880E+01   1611  0.00000E+00      0.000
     624.0000  0.00000E+00  0.00000E+00  0.14785E-07  0.00000E+00  0.97099E-02 -0.47140E+01  0.00000E+00 -0.47144E+01  0.00000E+00  0.72035E+00 -0.10578E+03  0.00000E+00  0.10697E+03  0.00000E+00  0.00000E+00  0.78037E+02  0.96024E+01  0.48880E+01   1612  0.00000E+00      0.000
     625.0000  0.00000E+00  0.00000E+00 -0.48021E-08  0.00000E+00  0.92810E-02 -0.47140E+01  0.00000E+00 -0.47144E+01  0.00000E+00  0.72963E+00 -0.10514E+03  0.00000E+00  0.10692E+03  0.00000E+00  0.00000E+00  0.78046E+02  0.96024E+01  0.48880E+01   1613  0.00000E+00      0.000
     626.0000  0.00000E+00  0.00000E+00  0.19092E-07  0.00000E+00  0.89715E-02 -0.47140E+01  0.00000E+00 -0.47144E+01  0.00000E+00  0.73860E+00 -0.10459E+03  0.00000E+00  0.10689E+03  0.00000E+00  0.00000E+00  0.78055E+02  0.96024E+01  0.48880E+01   1614  0.00000E+00      0.000
     627.0000  0.00000E+00  0.00000E+00  0.31723E-07  0.00000E+00  0.95249E-02 -0.47140E+01  0.00000E+00 -0.47144E+01  0.00000E+00  0.74812E+00 -0.10410E+03  0.00000E+00  0.10714E+03  0.00000E+00  0.00000E+00  0.78065E+02  0.96024E+01  0.48880E+01   1615  0.00000E+00      0.000
     628.0000  0.00000E+00  0.00000E+00 -0.15949E-07  0.00000E+00  0.90141E-02 -0.47140E+01  0.00000E+00 -0.47144E+01  0.00000E+00  0.75714E+00 -0.10366E+03  0.00000E+00  0.10706E+03  0.00000E+00  0.00000E+00  0.78074E+02  0.96024E+01  0.48880E+01   1616  0.00000E+00      0.000
     629.0000  0.00000E+00  0.00000E+00 -0.63301E-08  0.00000E+00  0.89421E-02 -0.47140E+01  0.00000E+00 -0.47144E+01  0.00000E+00  0.76608E+00 -0.10327E+03  0.00000E+00  0.10711E+03  0.00000E+00  0.00000E+00  0.78083E+02  0.96024E+01  0.48880E+01   1617  0.00000E+00      0.000
     630.0000  0.00000E+00  0.00000E+00 -0.49913E-08  0.00000E+00  0.94889E-02 -0.47140E+01  0.00000E+00 -0.47144E+01  0.00000E+00  0.77557E+00 -0.10290E+03  0.00000E+00  0.10736E+03  0.00000E+00  0.00000E+00  0.78092E+02  0.96024E+01  0.48880E+01   1618  0.00000E+00      0.000
     631.0000  0.00000E+00  0.00000E+00 -0.14727E-07  0.00000E+00  0.10249E-01 -0.47140E+01  0.00000E+00 -0.47144E+01  0.00000E+00  0.78582E+00 -0.10256E+03  0.00000E+00  0.10770E+03  0.00000E+00  0.00000E+00  0.78102E+02  0.96024E+01  0.48880E+01   1619  0.00000E+00      0.000
     632.0000  0.44126E-02  0.00000E+00  0.44126E-02  0.00000E+00  0.10046E-01 -0.47096E+01  0.00000E+00 -0.47100E+01  0.00000E+00  0.79586E+00 -0.10388E+03  0.00000E+00  0.10775E+03  0.00000E+00  0.00000E+00  0.78108E+02  0.96024E+01  0.48924E+01   1620  0.00000E+00      0.000
     633.0000  0.12937E-01  0.00000E+00  0.12937E-01  0.00000E+00  0.99113E-02 -0.46966E+01  0.00000E+00 -0.46971E+01  0.00000E+00  0.80577E+00 -0.10750E+03  0.00000E+00  0.10782E+03  0.00000E+00  0.00000E+00  0.78105E+02  0.96024E+01  0.49054E+01   1621  0.00000E+00      0.000
     634.0000  0.20580E-01  0.00000E+00  0.20580E-01  0.00000E+00  0.91500E-02 -0.46761E+01  0.00000E+00 -0.46765E+01  0.00000E+00  0.81492E+00 -0.11227E+03  0.00000E+00  0.10767E+03  0.00000E+00  0.00000E+00  0.78094E+02  0.96024E+01  0.49259E+01   1622  0.00000E+00      0.000
     635.0000  0.26820E-01  0.00000E+00  0.26820E-01  0.00000E+00  0.88340E-02 -0.46492E+01  0.00000E+00 -0.46497E+01  0.00000E+00  0.82376E+00 -0.11777E+03  0.00000E+00  0.10764E+03  0.00000E+00  0.00000E+00  0.78076E+02  0.96024E+01  0.49528E+01   1623  0.00000E+00      0.000
     636.0000  0.31233E-01  0.00000E+00  0.31233E-01  0.00000E+00  0.94283E-02 -0.46180E+01  0.00000E+00 -0.46185E+01  0.00000E+00  0.83319E+00 -0.12348E+03  0.00000E+00  0.10791E+03  0.00000E+00  0.00000E+00  0.78054E+02  0.96024E+01  0.49840E+01   1624  0.00000E+00      0.000
     637.0000  0.33517E-01  0.00000E+00  0.33517E-01  0.00000E+00  0.92400E-02 -0.45845E+01  0.00000E+00 -0.45849E+01  0.00000E+00  0.84243E+00 -0.12878E+03  0.00000E+00  0.10793E+03  0.00000E+00  0.00000E+00  0.78030E+02  0.96024E+01  0.50175E+01   1625  0.00000E+00      0.000
     638.0000  0.33517E-01  0.00000E+00  0.33517E-01  0.00000E+00  0.93808E-02 -0.45510E+01  0.00000E+00 -0.45514E+01  0.00000E+00  0.85181E+00 -0.13302E+03  0.00000E+00  0.10806E+03  0.00000E+00  0.00000E+00  0.78005E+02  0.96024E+01  0.50510E+01   1626  0.00000E+00      0.000
     639.0000  0.31233E-01  0.00000E+00  0.31233E-01  0.00000E+00  0.88406E-02 -0.45197E+01  0.00000E+00 -0.45202E+01  0.00000E+00  0.86065E+00 -0.13558E+03  0.00000E+00  0.10795E+03  0.00000E+00  0.00000E+00  0.77983E+02  0.96024E+01  0.50823E+01   1627  0.00000E+00      0.000
     640.0000  0.26820E-01  0.00000E+00  0.26820E-01  0.00000E+00  0.90796E-02 -0.44929E+01  0.00000E+00 -0.44934E+01  0.00000E+00  0.86973E+00 -0.13611E+03  0.00000E+00  0.10807E+03  0.00000E+00  0.00000E+00  0.77965E+02  0.96024E+01  0.51091E+01   1628  0.00000E+00      0.000
     641.0000  0.20580E-01  0.00000E+00  0.20580E-01  0.00000E+00  0.82921E-02 -0.44723E+01  0.00000E+00 -0.44728E+01  0.00000E+00  0.87802E+00 -0.13443E+03  0.00000E+00  0.10785E+03  0.00000E+00  0.00000E+00  0.77953E+02  0.96024E+01  0.51297E+01   1629  0.00000E+00      0.000
     642.0000  0.12937E-01  0.00000E+00  0.12937E-01  0.00000E+00  0.79549E-02 -0.44594E+01  0.00000E+00 -0.44599E+01  0.00000E+00  0.88597E+00 -0.13067E+03  0.00000E+00  0.10774E+03  0.00000E+00  0.00000E+00  0.77948E+02  0.96024E+01  0.51426E+01   1630  0.00000E+00      0.000
     643.0000  0.44126E-02  0.00000E+00  0.44126E-02  0.00000E+00  0.78747E-02 -0.44550E+01  0.00000E+00 -0.44555E+01  0.00000E+00  0.89385E+00 -0.12522E+03  0.00000E+00  0.10769E+03  0.00000E+00  0.00000E+00  0.77951E+02  0.96024E+01  0.51470E+01   1631  0.00000E+00      0.000
     644.0000  0.00000E+00  0.00000E+00 -0.22352E-07  0.00000E+00  0.73688E-02 -0.44550E+01  0.00000E+00 -0.44555E+01  0.00000E+00  0.90122E+00 -0.12066E+03  0.00000E+00  0.10749E+03  0.00000E+00  0.00000E+00  0.77959E+02  0.96024E+01  0.51470E+01   1632  0.00000E+00      0.000
     645.0000  0.00000E+00  0.00000E+00  0.16298E-08  0.00000E+00  0.79893E-02 -0.44550E+01  0.00000E+00 -0.44555E+01  0.00000E+00  0.90921E+00 -0.11796E+03  0.00000E+00  0.10764E+03  0.00000E+00  0.00000E+00  0.77967E+02  0.96024E+01  0.51470E+01   1633  0.00000E+00      0.000
     646.0000  0.00000E+00  0.00000E+00  0.58208E-09  0.00000E+00  0.86949E-02 -0.44550E+01  0.00000E+00 -0.44555E+01  0.00000E+00  0.91790E+00 -0.11581E+03  0.00000E+00  0.10783E+03  0.00000E+00  0.00000E+00  0.77975E+02  0.96024E+01  0.51470E+01   1634  0.00000E+00      0.000
     647.0000  0.00000E+00  0.00000E+00  0.17171E-07  0.00000E+00  0.89142E-02 -0.44550E+01  0.00000E+00 -0.44555E+01  0.00000E+00  0.92681E+00 -0.11413E+03  0.00000E+00  0.10788E+03  0.00000E+00  0.00000E+00  0.77984E+02  0.96024E+01  0.51470E+01   1635  0.00000E+00      0.000
     648.0000  0.00000E+00  0.00000E+00 -0.65775E-08  0.00000E+00  0.80056E-02 -0.44550E+01  0.00000E+00 -0.44555E+01  0.00000E+00  0.93482E+00 -0.11271E+03  0.00000E+00  0.10756E+03  0.00000E+00  0.00000E+00  0.77992E+02  0.96024E+01  0.51470E+01   1636  0.00000E+00      0.000
     649.0000  0.00000E+00  0.00000E+00  0.14377E-07  0.00000E+00  0.99735E-02 -0.44550E+01  0.00000E+00 -0.44555E+01  0.00000E+00  0.94479E+00 -0.11149E+03  0.00000E+00  0.10816E+03  0.00000E+00  0.00000E+00  0.78002E+02  0.96024E+01  0.51470E+01   1637  0.00000E+00      0.000
     650.0000  0.00000E+00  0.00000E+00 -0.24098E-07  0.00000E+00  0.93628E-02 -0.44550E+01  0.00000E+00 -0.44555E+01  0.00000E+00  0.95416E+00 -0.11043E+03  0.00000E+00  0.10796E+03  0.00000E+00  0.00000E+00  0.78012E+02  0.96024E+01  0.51470E+01   1638  0.00000E+00      0.000
     651.0000  0.00000E+00  0.00000E+00 -0.11933E-08  0.00000E+00  0.88520E-02 -0.44550E+01  0.00000E+00 -0.44555E+01  0.00000E+00  0.96301E+00 -0.10948E+03  0.00000E+00  0.10778E+03  0.00000E+00  0.00000E+00  0.78021E+02  0.96024E+01  0.51470E+01   1639  0.00000E+00      0.000
     652.0000  0.00000E+00  0.00000E+00 -0.20256E-07  0.00000E+00  0.92449E-02 -0.44550E+01  0.00000E+00 -0.44555E+01  0.00000E+00  0.97225E+00 -0.10864E+03  0.00000E+00  0.10788E+03  0.00000E+00  0.00000E+00  0.78030E+02  0.96024E+01  0.51470E+01   1640  0.00000E+00      0.000
     653.0000  0.00000E+00  0.00000E+00 -0.84401E-08  0.00000E+00  0.98523E-02 -0.44550E+01  0.00000E+00 -0.44555E+01  0.00000E+00  0.98211E+00 -0.10788E+03  0.00000E+00  0.10807E+03  0.00000E+00  0.00000E+00  0.78040E+02  0.96024E+01  0.51470E+01   1641  0.00000E+00      0.000
     654.0000  0.00000E+00  0.00000E+00 -0.19238E-07  0.00000E+00  0.10330E-01 -0.44550E+01  0.00000E+00 -0.44555E+01  0.00000E+00  0.99244E+00 -0.10718E+03  0.00000E+00  0.10825E+03  0.00000E+00  0.00000E+00  0.78050E+02  0.96024E+01  0.51470E+01   1642  0.00000E+00      0.000
     655.0000  0.00000E+00  0.00000E+00  0.82364E-08  0.00000E+00  0.10149E-01 -0.44550E+01  0.00000E+00 -0.44555E+01  0.00000E+00  0.10026E+01 -0.10654E+03  0.00000E+00  0.10822E+03  0.00000E+00  0.00000E+00  0.78060E+02  0.96024E+01  0.51470E+01   1643  0.00000E+00      0.000
     656.0000  0.57756E-02  0.00000E+00  0.57756E-02  0.00000E+00  0.10201E-01 -0.44492E+01  0.00000E+00 -0.44497E+01  0.00000E+00  0.10128E+01 -0.10818E+03  0.00000E+00  0.10828E+03  0.00000E+00  0.00000E+00  0.78065E+02  0.96024E+01  0.51528E+01   1644  0.00000E+00      0.000
     657.0000  0.16933E-01  0.00000E+00  0.16933E-01  0.00000E+00  0.10818E-01 -0.44323E+01  0.00000E+00 -0.44327E+01  0.00000E+00  0.10236E+01 -0.11298E+03  0.00000E+00  0.10852E+03  0.00000E+00  0.00000E+00  0.78058E+02  0.96024E+01  0.51697E+01   1645  0.00000E+00      0.000
     658.0000  0.26937E-01  0.00000E+00  0.26937E-01  0.00000E+00  0.93595E-02 -0.44054E+01  0.00000E+00 -0.44058E+01  0.00000E+00  0.10330E+01 -0.11953E+03  0.00000E+00  0.10809E+03  0.00000E+00  0.00000E+00  0.78041E+02  0.96024E+01  0.51966E+01   1646  0.00000E+00      0.000
